datetime,meter_id,meter_reading,watts,kwh 
4/30/2024 5:45:00 AM,179105629,340853.72,1363414880.0,340853.72
4/30/2024 6:00:00 AM,179105629,256566.27,1026265080.0,256566.27
4/30/2024 6:15:00 AM,179105629,0.0,0.0,0.0
4/30/2024 6:30:00 AM,179105629,226052.25,904209000.0,226052.25
4/30/2024 6:45:00 AM,179105629,306326.84,1225307360.0,306326.84
4/30/2024 7:00:00 AM,179105629,297488.59,1189954360.0,297488.59
4/30/2024 7:15:00 AM,179105629,297956.72,1191826880.0,297956.72
4/30/2024 7:30:00 AM,179105629,334563.09,1338252360.0,334563.09
4/30/2024 7:45:00 AM,179105629,283199.69,1132798760.0,283199.69
4/30/2024 8:00:00 AM,179105629,347314.44,1389257760.0,347314.44
4/30/2024 8:15:00 AM,179105629,353616.81,1414467240.0,353616.81
4/30/2024 8:30:00 AM,179105629,302323.59,1209294360.0,302323.59
4/30/2024 8:45:00 AM,179105629,375926.47,1503705880.0,375926.47
4/30/2024 9:00:00 AM,179105629,346153.28,1384613120.0,346153.28
4/30/2024 9:15:00 AM,179105629,395811.13,1583244520.0,395811.13
4/30/2024 9:30:00 AM,179105629,442865.75,1771463000.0,442865.75
4/30/2024 9:45:00 AM,179105629,408482.56,1633930240.0,408482.56
4/30/2024 10:00:00 AM,179105629,388551.66,1554206640.0,388551.66
4/30/2024 10:15:00 AM,179105629,363746.69,1454986760.0,363746.69
4/30/2024 10:30:00 AM,179105629,392049.0,1568196000.0,392049.0
4/30/2024 10:45:00 AM,179105629,433076.81,1732307240.0,433076.81
4/30/2024 11:00:00 AM,179105629,381128.66,1524514640.0,381128.66
4/30/2024 11:15:00 AM,179105629,413845.56,1655382240.0,413845.56
4/30/2024 11:30:00 AM,179105629,430462.31,1721849240.0,430462.31
4/30/2024 11:45:00 AM,179105629,409493.53,1637974120.0,409493.53
4/30/2024 12:00:00 PM,179105629,436150.44,1744601760.0,436150.44
4/30/2024 12:15:00 AM,179105932,46627.77,186511080.0,46627.77
4/30/2024 12:30:00 AM,179105932,44129.81,176519240.0,44129.81
4/30/2024 12:45:00 AM,179105932,43231.41,172925640.0,43231.41
4/30/2024 1:00:00 AM,179105932,43078.09,172312360.0,43078.09
4/30/2024 1:15:00 AM,179105932,43141.71,172566840.0,43141.71
4/30/2024 1:30:00 AM,179105932,44640.62,178562480.0,44640.62
4/30/2024 1:45:00 AM,179105932,45085.45,180341800.0,45085.45
4/30/2024 2:00:00 AM,179105932,45836.1,183344400.0,45836.1
4/30/2024 2:15:00 AM,179105932,46431.89,185727560.0,46431.89
4/30/2024 2:30:00 AM,179105932,44001.29,176005160.0,44001.29
4/30/2024 2:45:00 AM,179105932,43834.75,175339000.0,43834.75
4/30/2024 3:00:00 AM,179105932,42870.73,171482920.0,42870.73
4/30/2024 3:15:00 AM,179105932,43844.99,175379960.0,43844.99
4/30/2024 3:30:00 AM,179105932,44209.47,176837880.0,44209.47
4/30/2024 3:45:00 AM,179105932,44858.99,179435960.0,44858.99
4/30/2024 4:00:00 AM,179105932,44582.04,178328160.0,44582.04
4/30/2024 4:15:00 AM,179105932,44276.14,177104560.0,44276.14
4/30/2024 4:30:00 AM,179105932,43973.02,175892080.0,43973.02
4/30/2024 4:45:00 AM,179105932,43071.83,172287320.0,43071.83
4/30/2024 5:00:00 AM,179105932,42076.72,168306880.0,42076.72
4/30/2024 5:15:00 AM,179105932,44685.48,178741920.0,44685.48
4/30/2024 5:30:00 AM,179105932,50960.98,203843920.0,50960.98
4/30/2024 5:45:00 AM,179105932,49263.54,197054160.0,49263.54
4/30/2024 6:00:00 AM,179105932,65308.08,261232320.0,65308.08
4/30/2024 6:15:00 AM,179105932,300281.53,1201126120.0,300281.53
4/30/2024 6:30:00 AM,179105932,260338.5,1041354000.0,260338.5
4/30/2024 6:45:00 AM,179105932,167913.67,671654680.0,167913.67
4/30/2024 7:00:00 AM,179105932,172948.72,691794880.0,172948.72
4/30/2024 7:15:00 AM,179105932,170664.19,682656760.0,170664.19
4/30/2024 7:30:00 AM,179105932,169572.11,678288440.0,169572.11
4/30/2024 7:45:00 AM,179105932,179386.08,717544320.0,179386.08
4/30/2024 8:00:00 AM,179105932,193286.69,773146760.0,193286.69
4/30/2024 8:15:00 AM,179105932,195685.81,782743240.0,195685.81
4/30/2024 8:30:00 AM,179105932,203835.28,815341120.0,203835.28
4/30/2024 8:45:00 AM,179105932,203745.97,814983880.0,203745.97
4/30/2024 9:00:00 AM,179105932,219316.48,877265920.0,219316.48
4/30/2024 9:15:00 AM,179105932,213673.44,854693760.0,213673.44
4/30/2024 9:30:00 AM,179105932,213299.53,853198120.0,213299.53
4/30/2024 9:45:00 AM,179105932,218301.23,873204920.0,218301.23
4/30/2024 10:00:00 AM,179105932,221507.64,886030560.0,221507.64
4/30/2024 10:15:00 AM,179105932,221059.75,884239000.0,221059.75
4/30/2024 10:30:00 AM,179105932,220129.2,880516800.0,220129.2
4/30/2024 10:45:00 AM,179105932,217380.95,869523800.0,217380.95
4/30/2024 11:00:00 AM,179105932,221538.73,886154920.0,221538.73
4/30/2024 11:15:00 AM,179105932,214223.52,856894080.0,214223.52
4/30/2024 11:30:00 AM,179105932,221295.59,885182360.0,221295.59
4/30/2024 11:45:00 AM,179105932,221392.47,885569880.0,221392.47
4/30/2024 12:00:00 PM,179105932,217094.39,868377560.0,217094.39
4/30/2024 12:15:00 AM,179106226,10961.56,43846240.0,10961.56
4/30/2024 12:30:00 AM,179106226,10706.5,42826000.0,10706.5
4/30/2024 12:45:00 AM,179106226,11028.24,44112960.0,11028.24
4/30/2024 1:00:00 AM,179106226,10636.99,42547960.0,10636.99
4/30/2024 1:15:00 AM,179106226,10838.35,43353400.0,10838.35
4/30/2024 1:30:00 AM,179106226,10620.5,42482000.0,10620.5
4/30/2024 1:45:00 AM,179106226,10910.52,43642080.0,10910.52
4/30/2024 2:00:00 AM,179106226,11299.27,45197080.0,11299.27
4/30/2024 2:15:00 AM,179106226,13606.55,54426200.0,13606.55
4/30/2024 2:30:00 AM,179106226,10712.88,42851520.0,10712.88
4/30/2024 2:45:00 AM,179106226,10590.56,42362240.0,10590.56
4/30/2024 3:00:00 AM,179106226,11185.17,44740680.0,11185.17
4/30/2024 3:15:00 AM,179106226,10774.12,43096480.0,10774.12
4/30/2024 3:30:00 AM,179106226,10783.49,43133960.0,10783.49
4/30/2024 3:45:00 AM,179106226,10650.89,42603560.0,10650.89
4/30/2024 4:00:00 AM,179106226,10324.67,41298680.0,10324.67
4/30/2024 4:15:00 AM,179106226,10227.78,40911120.0,10227.78
4/30/2024 4:30:00 AM,179106226,10357.03,41428120.0,10357.03
4/30/2024 4:45:00 AM,179106226,10667.0,42668000.0,10667.0
4/30/2024 5:00:00 AM,179106226,10165.14,40660560.0,10165.14
4/30/2024 5:15:00 AM,179106226,10481.08,41924320.0,10481.08
4/30/2024 5:30:00 AM,179106226,10296.79,41187160.0,10296.79
4/30/2024 5:45:00 AM,179106226,10070.03,40280120.0,10070.03
4/30/2024 6:00:00 AM,179106226,11765.09,47060360.0,11765.09
4/30/2024 6:15:00 AM,179106226,12860.86,51443440.0,12860.86
4/30/2024 6:30:00 AM,179106226,22994.83,91979320.0,22994.83
4/30/2024 6:45:00 AM,179106226,44766.26,179065040.0,44766.26
4/30/2024 7:00:00 AM,179106226,39641.07,158564280.0,39641.07
4/30/2024 7:15:00 AM,179106226,32381.14,129524560.0,32381.14
4/30/2024 7:30:00 AM,179106226,26154.95,104619800.0,26154.95
4/30/2024 7:45:00 AM,179106226,23906.66,95626640.0,23906.66
4/30/2024 8:00:00 AM,179106226,21983.8,87935200.0,21983.8
4/30/2024 8:15:00 AM,179106226,21567.79,86271160.0,21567.79
4/30/2024 8:30:00 AM,179106226,22709.07,90836280.0,22709.07
4/30/2024 8:45:00 AM,179106226,23093.05,92372200.0,23093.05
4/30/2024 9:00:00 AM,179106226,26434.44,105737760.0,26434.44
4/30/2024 9:15:00 AM,179106226,27402.27,109609080.0,27402.27
4/30/2024 9:30:00 AM,179106226,28296.74,113186960.0,28296.74
4/30/2024 9:45:00 AM,179106226,27822.74,111290960.0,27822.74
4/30/2024 10:00:00 AM,179106226,27942.15,111768600.0,27942.15
4/30/2024 10:15:00 AM,179106226,28830.59,115322360.0,28830.59
4/30/2024 10:30:00 AM,179106226,30493.13,121972520.0,30493.13
4/30/2024 10:45:00 AM,179106226,29174.9,116699600.0,29174.9
4/30/2024 11:00:00 AM,179106226,27855.74,111422960.0,27855.74
4/30/2024 11:15:00 AM,179106226,29361.29,117445160.0,29361.29
4/30/2024 11:30:00 AM,179106226,27416.13,109664520.0,27416.13
4/30/2024 11:45:00 AM,179106226,27754.4,111017600.0,27754.4
4/30/2024 12:00:00 PM,179106226,27478.7,109914800.0,27478.7
4/30/2024 12:15:00 AM,179106933,,,
4/30/2024 12:30:00 AM,179106933,,,
4/30/2024 12:45:00 AM,179106933,,,
4/30/2024 1:00:00 AM,179106933,,,
4/30/2024 1:15:00 AM,179106933,,,
4/30/2024 1:30:00 AM,179106933,,,
4/30/2024 1:45:00 AM,179106933,,,
4/30/2024 2:00:00 AM,179106933,,,
4/30/2024 2:15:00 AM,179106933,,,
4/30/2024 2:30:00 AM,179106933,,,
4/30/2024 2:45:00 AM,179106933,,,
4/30/2024 3:00:00 AM,179106933,,,
4/30/2024 3:15:00 AM,179106933,,,
4/30/2024 3:30:00 AM,179106933,,,
4/30/2024 3:45:00 AM,179106933,,,
4/30/2024 4:00:00 AM,179106933,,,
4/30/2024 4:15:00 AM,179106933,,,
4/30/2024 4:30:00 AM,179106933,,,
4/30/2024 4:45:00 AM,179106933,,,
4/30/2024 5:00:00 AM,179106933,,,
4/30/2024 5:15:00 AM,179106933,,,
4/30/2024 5:30:00 AM,179106933,,,
4/30/2024 5:45:00 AM,179106933,,,
4/30/2024 6:00:00 AM,179106933,,,
4/30/2024 6:15:00 AM,179106933,,,
4/30/2024 6:30:00 AM,179106933,,,
4/30/2024 6:45:00 AM,179106933,,,
4/30/2024 7:00:00 AM,179106933,,,
4/30/2024 7:15:00 AM,179106933,,,
4/30/2024 7:30:00 AM,179106933,,,
4/30/2024 7:45:00 AM,179106933,,,
4/30/2024 8:00:00 AM,179106933,,,
4/30/2024 8:15:00 AM,179106933,,,
4/30/2024 8:30:00 AM,179106933,,,
4/30/2024 8:45:00 AM,179106933,,,
4/30/2024 9:00:00 AM,179106933,,,
4/30/2024 9:15:00 AM,179106933,,,
4/30/2024 9:30:00 AM,179106933,,,
4/30/2024 9:45:00 AM,179106933,,,
4/30/2024 10:00:00 AM,179106933,,,
4/30/2024 10:15:00 AM,179106933,,,
4/30/2024 10:30:00 AM,179106933,,,
4/30/2024 10:45:00 AM,179106933,,,
4/30/2024 11:00:00 AM,179106933,,,
4/30/2024 11:15:00 AM,179106933,,,
4/30/2024 11:30:00 AM,179106933,,,
4/30/2024 11:45:00 AM,179106933,,,
4/30/2024 12:00:00 PM,179106933,,,
4/30/2024 12:15:00 AM,179107328,70052.64,280210560.0,70052.64
4/30/2024 12:30:00 AM,179107328,67453.17,269812680.0,67453.17
4/30/2024 12:45:00 AM,179107328,67129.92,268519680.0,67129.92
4/30/2024 1:00:00 AM,179107328,63883.78,255535120.0,63883.78
4/30/2024 1:15:00 AM,179107328,70307.19,281228760.0,70307.19
4/30/2024 1:30:00 AM,179107328,63904.64,255618560.0,63904.64
4/30/2024 1:45:00 AM,179107328,66932.39,267729560.0,66932.39
4/30/2024 2:00:00 AM,179107328,68587.93,274351720.0,68587.93
4/30/2024 2:15:00 AM,179107328,70610.77,282443080.0,70610.77
4/30/2024 2:30:00 AM,179107328,70101.57,280406280.0,70101.57
4/30/2024 2:45:00 AM,179107328,67394.53,269578120.0,67394.53
4/30/2024 3:00:00 AM,179107328,67739.62,270958480.0,67739.62
4/30/2024 3:15:00 AM,179107328,69691.35,278765400.0,69691.35
4/30/2024 3:30:00 AM,179107328,70266.58,281066320.0,70266.58
4/30/2024 3:45:00 AM,179107328,70290.98,281163920.0,70290.98
4/30/2024 4:00:00 AM,179107328,70587.98,282351920.0,70587.98
4/30/2024 4:15:00 AM,179107328,70710.84,282843360.0,70710.84
4/30/2024 4:30:00 AM,179107328,70349.34,281397360.0,70349.34
4/30/2024 4:45:00 AM,179107328,69792.67,279170680.0,69792.67
4/30/2024 5:00:00 AM,179107328,71047.92,284191680.0,71047.92
4/30/2024 5:15:00 AM,179107328,69965.78,279863120.0,69965.78
4/30/2024 5:30:00 AM,179107328,69564.13,278256520.0,69564.13
4/30/2024 5:45:00 AM,179107328,69813.16,279252640.0,69813.16
4/30/2024 6:00:00 AM,179107328,70813.55,283254200.0,70813.55
4/30/2024 6:15:00 AM,179107328,69346.78,277387120.0,69346.78
4/30/2024 6:30:00 AM,179107328,69602.44,278409760.0,69602.44
4/30/2024 6:45:00 AM,179107328,69469.55,277878200.0,69469.55
4/30/2024 7:00:00 AM,179107328,70630.63,282522520.0,70630.63
4/30/2024 7:15:00 AM,179107328,70879.72,283518880.0,70879.72
4/30/2024 7:30:00 AM,179107328,79138.55,316554200.0,79138.55
4/30/2024 7:45:00 AM,179107328,80746.39,322985560.0,80746.39
4/30/2024 8:00:00 AM,179107328,80094.16,320376640.0,80094.16
4/30/2024 8:15:00 AM,179107328,84152.34,336609360.0,84152.34
4/30/2024 8:30:00 AM,179107328,83436.2,333744800.0,83436.2
4/30/2024 8:45:00 AM,179107328,85569.59,342278360.0,85569.59
4/30/2024 9:00:00 AM,179107328,83315.53,333262120.0,83315.53
4/30/2024 9:15:00 AM,179107328,78618.13,314472520.0,78618.13
4/30/2024 9:30:00 AM,179107328,82558.37,330233480.0,82558.37
4/30/2024 9:45:00 AM,179107328,87761.02,351044080.0,87761.02
4/30/2024 10:00:00 AM,179107328,88074.95,352299800.0,88074.95
4/30/2024 10:15:00 AM,179107328,84976.18,339904720.0,84976.18
4/30/2024 10:30:00 AM,179107328,87910.64,351642560.0,87910.64
4/30/2024 10:45:00 AM,179107328,86313.03,345252120.0,86313.03
4/30/2024 11:00:00 AM,179107328,78758.45,315033800.0,78758.45
4/30/2024 11:15:00 AM,179107328,82793.01,331172040.0,82793.01
4/30/2024 11:30:00 AM,179107328,80210.96,320843840.0,80210.96
4/30/2024 11:45:00 AM,179107328,79050.22,316200880.0,79050.22
4/30/2024 12:00:00 PM,179107328,79103.89,316415560.0,79103.89
4/30/2024 12:15:00 AM,247822025,43767.05,175068200.0,43767.05
4/30/2024 12:30:00 AM,247822025,42310.59,169242360.0,42310.59
4/30/2024 12:45:00 AM,247822025,42187.13,168748520.0,42187.13
4/30/2024 1:00:00 AM,247822025,42766.21,171064840.0,42766.21
4/30/2024 1:15:00 AM,247822025,42297.0,169188000.0,42297.0
4/30/2024 1:30:00 AM,247822025,42725.92,170903680.0,42725.92
4/30/2024 1:45:00 AM,247822025,42411.43,169645720.0,42411.43
4/30/2024 2:00:00 AM,247822025,44039.76,176159040.0,44039.76
4/30/2024 2:15:00 AM,247822025,22044.4,88177600.0,22044.4
4/30/2024 2:30:00 AM,247822025,22284.72,89138880.0,22284.72
4/30/2024 2:45:00 AM,247822025,21841.35,87365400.0,21841.35
4/30/2024 3:00:00 AM,247822025,21917.31,87669240.0,21917.31
4/30/2024 3:15:00 AM,247822025,21423.8,85695200.0,21423.8
4/30/2024 3:30:00 AM,247822025,21293.13,85172520.0,21293.13
4/30/2024 3:45:00 AM,247822025,21438.93,85755720.0,21438.93
4/30/2024 4:00:00 AM,247822025,21048.84,84195360.0,21048.84
4/30/2024 4:15:00 AM,247822025,19948.84,79795360.0,19948.84
4/30/2024 4:30:00 AM,247822025,20299.97,81199880.0,20299.97
4/30/2024 4:45:00 AM,247822025,20043.79,80175160.0,20043.79
4/30/2024 5:00:00 AM,247822025,20024.62,80098480.0,20024.62
4/30/2024 5:15:00 AM,247822025,19847.48,79389920.0,19847.48
4/30/2024 5:30:00 AM,247822025,20114.85,80459400.0,20114.85
4/30/2024 5:45:00 AM,247822025,23804.41,95217640.0,23804.41
4/30/2024 6:00:00 AM,247822025,19971.36,79885440.0,19971.36
4/30/2024 6:15:00 AM,247822025,24142.69,96570760.0,24142.69
4/30/2024 6:30:00 AM,247822025,20501.67,82006680.0,20501.67
4/30/2024 6:45:00 AM,247822025,24057.62,96230480.0,24057.62
4/30/2024 7:00:00 AM,247822025,20100.69,80402760.0,20100.69
4/30/2024 7:15:00 AM,247822025,19959.04,79836160.0,19959.04
4/30/2024 7:30:00 AM,247822025,20223.01,80892040.0,20223.01
4/30/2024 7:45:00 AM,247822025,20095.32,80381280.0,20095.32
4/30/2024 8:00:00 AM,247822025,20015.94,80063760.0,20015.94
4/30/2024 8:15:00 AM,247822025,20244.22,80976880.0,20244.22
4/30/2024 8:30:00 AM,247822025,19853.87,79415480.0,19853.87
4/30/2024 8:45:00 AM,247822025,20288.81,81155240.0,20288.81
4/30/2024 9:00:00 AM,247822025,24889.07,99556280.0,24889.07
4/30/2024 9:15:00 AM,247822025,20551.66,82206640.0,20551.66
4/30/2024 9:30:00 AM,247822025,22944.8,91779200.0,22944.8
4/30/2024 9:45:00 AM,247822025,23060.22,92240880.0,23060.22
4/30/2024 10:00:00 AM,247822025,25222.34,100889360.0,25222.34
4/30/2024 10:15:00 AM,247822025,25623.12,102492480.0,25623.12
4/30/2024 10:30:00 AM,247822025,24619.54,98478160.0,24619.54
4/30/2024 10:45:00 AM,247822025,28654.57,114618280.0,28654.57
4/30/2024 11:00:00 AM,247822025,41706.17,166824680.0,41706.17
4/30/2024 11:15:00 AM,247822025,41433.77,165735080.0,41433.77
4/30/2024 11:30:00 AM,247822025,42621.2,170484800.0,42621.2
4/30/2024 11:45:00 AM,247822025,42029.38,168117520.0,42029.38
4/30/2024 12:00:00 PM,247822025,41843.09,167372360.0,41843.09
